Concentrations in ppbv,,m/z 47.01204 [C1H3O2],m/z 59.04874 [C3H7O1],m/z 61.02806 [C2H5O2],m/z  127.075 [C7H11O2],m/z 137.1339 [C10H17],m/z  139.113 [C9H15O1],m/z 143.1063 [C8H15O2],m/z 155.1074 [C9H15O2],m/z 157.0866 [C8H13O3],m/z 171.1014 [C9H15O3],m/z 173.0805 [C8H13O4],m/z 187.0977 [C9H15O4],m/z 201.1118 [C10H17O4]
,,m/z 47.0118,m/z 59.04863,m/z 61.02766,m/z 127.0748,m/z 137.132,m/z 139.1119,m/z 143.1056  ,m/z 155.1068,m/z 157.086,m/z 171.1006,m/z 173.0808,m/z 187.0966,m/z 201.1119
time_string,time_number,C1H3O2,C3H7O1,C2H5O2,C7H11O2,C10H17,C9H15O1,C8H15O2,C9H15O2,C8H13O3,C9H15O3,C8H13O4,C9H15O4,C10H17O4
12/7/2023 16:23,45267.6836,1.2929,2.8891,0.54767,0.12262,2.0787,5.8239,0.017082,1.8047,0.043109,0.079427,0.017232,0.0099405,0.0090499
12/7/2023 16:23,45267.6836,1.2217,2.8988,0.54637,0.12234,2.0138,5.8373,0.012761,1.7816,0.034688,0.072814,0.020246,0.010205,0.0042427
12/7/2023 16:23,45267.6836,1.2667,2.9206,0.54206,0.12319,2.1115,5.8389,0.018909,1.7911,0.034733,0.071121,0.020088,0.0099975,0.0036188
12/7/2023 16:23,45267.6836,1.2384,2.9072,0.55593,0.13548,2.0678,5.9223,0.019971,1.7865,0.038313,0.074964,0.02065,0.0096126,0.0058481
12/7/2023 16:23,45267.6836,1.2366,2.9232,0.52932,0.13555,2.0804,5.9143,0.025332,1.866,0.039895,0.070842,0.018804,0.01298,0.0034537
12/7/2023 16:23,45267.6836,1.3215,2.9401,0.55467,0.12127,2.1149,5.97,0.019536,1.8263,0.0359,0.082035,0.016974,0.0088497,0.0064582
12/7/2023 16:23,45267.6836,1.294,2.8609,0.5793,0.13433,2.1119,5.8742,0.018203,1.7943,0.039294,0.071726,0.01872,0.011965,0.0071428
12/7/2023 16:23,45267.6836,1.3576,2.8423,0.5062,0.1386,2.1044,5.8441,0.020644,1.8191,0.042064,0.077546,0.015582,0.016159,0.0030569
12/7/2023 16:23,45267.6836,1.2365,2.9164,0.53171,0.12277,2.1147,5.8399,0.019516,1.8128,0.041669,0.083901,0.016434,0.010906,0.0064073
12/7/2023 16:23,45267.6836,1.2841,2.9489,0.5518,0.13115,2.0954,5.8558,0.017119,1.8315,0.039724,0.075788,0.021456,0.0065165,0.0052556
12/7/2023 16:23,45267.6836,1.3525,2.9405,0.52193,0.12343,2.086,5.9581,0.016457,1.8501,0.039451,0.073101,0.020111,0.010203,0.0064582
12/7/2023 16:23,45267.6836,1.2289,2.9376,0.59089,0.13094,2.1001,5.8268,0.018518,1.7834,0.030402,0.078631,0.021263,0.013056,0.0046215
12/7/2023 16:23,45267.6836,1.2646,2.9335,0.52948,0.13047,2.0342,5.9679,0.018997,1.7813,0.038326,0.076521,0.018103,0.014696,0.0058965
12/7/2023 16:23,45267.6836,1.3256,2.9151,0.58858,0.12648,2.1045,5.8302,0.017581,1.8638,0.033841,0.07223,0.018864,0.0095302,0.0074535
12/7/2023 16:23,45267.6836,1.3005,2.954,0.48691,0.13179,2.0836,5.8307,0.018458,1.8205,0.034762,0.084877,0.017307,0.01288,0.0081674
12/7/2023 16:23,45267.6836,1.232,2.9356,0.50775,0.12061,2.1456,5.963,0.017427,1.7767,0.044407,0.075755,0.019701,0.0070858,0.0051392
12/7/2023 16:24,45267.6836,1.2931,2.929,0.57539,0.14015,2.0889,5.854,0.015655,1.8018,0.034069,0.073762,0.016787,0.0088866,0.0047221
12/7/2023 16:24,45267.6836,1.3284,2.9061,0.56496,0.12155,2.1337,5.8117,0.017276,1.7838,0.039284,0.082548,0.016566,0.0095123,0.007624
12/7/2023 16:24,45267.6836,1.2533,3.1238,0.58072,0.13573,1.9954,5.837,0.015989,1.7704,0.042579,0.074632,0.018035,0.010673,0.005742
12/7/2023 16:24,45267.6836,1.2574,2.9755,0.55424,0.12631,2.1302,5.7109,0.016084,1.81,0.037489,0.079262,0.019243,0.011732,0.0054031
12/7/2023 16:24,45267.6836,1.3133,2.9084,0.53922,0.12769,2.1154,5.8899,0.021424,1.7748,0.037169,0.084573,0.01924,0.012154,0.0061969
12/7/2023 16:24,45267.6836,1.3105,2.943,0.55741,0.12542,2.1272,5.8489,0.020679,1.8162,0.033518,0.073706,0.021906,0.0090364,0.0081231
12/7/2023 16:24,45267.6836,1.3172,3.0139,0.55153,0.13343,2.1116,5.7719,0.022156,1.8343,0.042394,0.072212,0.016705,0.010337,0.0042307
12/7/2023 16:24,45267.6836,1.2809,3.0929,0.60412,0.12717,2.0896,5.7858,0.018581,1.8188,0.039817,0.0711,0.017982,0.011981,0.0031779
12/7/2023 16:24,45267.6836,1.3333,2.9762,0.56214,0.12841,2.0957,5.8673,0.017181,1.7909,0.037257,0.081379,0.016337,0.014604,0.0065232
12/7/2023 16:24,45267.6836,1.2624,3.012,0.57233,0.13641,2.0477,5.785,0.020022,1.786,0.040366,0.075256,0.016356,0.0093119,0.0058702
12/7/2023 16:24,45267.6836,1.3079,2.9655,0.54486,0.12856,2.0688,5.8969,0.019608,1.7802,0.040463,0.077705,0.016553,0.013283,0.0044867
12/7/2023 16:24,45267.6836,1.2706,2.9275,0.57401,0.12253,2.0889,5.8945,0.021851,1.8686,0.035158,0.075994,0.019031,0.0087214,0.0073454
12/7/2023 16:24,45267.6836,1.2724,3.0573,0.58346,0.12979,2.1155,5.8556,0.015743,1.8016,0.033779,0.075362,0.015993,0.011599,0.0048123
12/7/2023 16:24,45267.6836,1.3777,2.9229,0.54999,0.12685,2.0564,5.9575,0.015009,1.8217,0.041622,0.075627,0.018894,0.013847,0.0042138
12/7/2023 16:24,45267.6836,1.3106,2.9029,0.54736,0.13465,2.0473,5.9171,0.01532,1.822,0.035444,0.076071,0.019368,0.015855,0.0055611
12/7/2023 16:24,45267.6836,1.2702,2.9733,0.56721,0.13368,2.0388,5.8892,0.019952,1.8303,0.03671,0.077188,0.018624,0.009478,0.0048324
12/7/2023 16:24,45267.6836,1.3237,2.9037,0.56695,0.12396,2.0571,5.8595,0.022957,1.8445,0.042588,0.080317,0.020408,0.011159,0.0071825
12/7/2023 16:24,45267.6836,1.2866,2.9075,0.53732,0.13255,1.998,5.8439,0.014913,1.8298,0.033507,0.07891,0.01455,0.014589,0.0094884
12/7/2023 16:24,45267.6836,1.3406,2.8947,0.53595,0.13442,2.0575,5.8417,0.01564,1.8291,0.041749,0.076773,0.011937,0.012987,0.0079927
12/7/2023 16:24,45267.6836,1.2635,3.0534,0.53913,0.11768,2.021,5.8607,0.017442,1.7779,0.044954,0.07155,0.020988,0.012831,0.005454
12/7/2023 16:24,45267.6836,1.3228,2.9023,0.56247,0.13404,2.0196,5.8665,0.01754,1.8186,0.043978,0.073223,0.016537,0.01221,0.00589
12/7/2023 16:24,45267.6836,1.2377,2.8868,0.55156,0.12149,2.1016,5.8534,0.019506,1.8045,0.036565,0.069344,0.020866,0.0087341,0.0042747
12/7/2023 16:24,45267.6836,1.2234,3.0213,0.56302,0.11341,2.1174,5.8727,0.011617,1.76,0.03885,0.071102,0.019117,0.008582,0.0033318
12/7/2023 16:24,45267.6836,1.2965,2.8767,0.55997,0.13039,2.0965,5.8657,0.020247,1.8459,0.037451,0.084457,0.014105,0.0082128,0.0051249
12/7/2023 16:24,45267.6836,1.25,2.9454,0.58992,0.12273,2.0554,5.8494,0.017958,1.8091,0.039166,0.084469,0.018658,0.0097775,0.00285
12/7/2023 16:24,45267.6836,1.2847,2.9746,0.56774,0.13461,2.0907,5.8723,0.0089375,1.8291,0.035405,0.074533,0.01813,0.012629,0.007196
12/7/2023 16:24,45267.6836,1.2382,2.8611,0.57729,0.13165,2.1022,5.8713,0.015589,1.8283,0.042434,0.075537,0.014939,0.013038,0.0061369
12/7/2023 16:24,45267.6836,1.2942,2.9637,0.57212,0.12951,2.0466,5.902,0.014757,1.8461,0.029554,0.074197,0.014357,0.010422,0.0061798
12/7/2023 16:24,45267.6836,1.3347,2.9823,0.54247,0.12443,2.0176,5.9191,0.01584,1.7874,0.042892,0.072273,0.017594,0.009701,0.008168
12/7/2023 16:24,45267.6836,1.2144,2.9958,0.6094,0.1336,1.9941,6.0012,0.014032,1.8112,0.049176,0.078031,0.016999,0.010965,0.0042702
12/7/2023 16:25,45267.6836,1.2647,2.9819,0.54135,0.12185,2.1075,5.8764,0.017579,1.7909,0.034452,0.076027,0.017396,0.0074779,0.0049374
12/7/2023 16:25,45267.6836,1.2504,2.9108,0.57029,0.13185,2.0732,5.8803,0.017674,1.8405,0.042136,0.076877,0.017619,0.011209,0.0072551
12/7/2023 16:25,45267.6836,1.2508,2.9045,0.52896,0.1222,2.0804,5.9378,0.016061,1.8405,0.040108,0.064796,0.014831,0.011849,0.0038936
12/7/2023 16:25,45267.6836,1.2938,2.9128,0.56049,0.12093,2.1207,5.8226,0.017458,1.7987,0.035555,0.077531,0.016735,0.011546,0.0055329
12/7/2023 16:25,45267.6836,1.2983,2.9434,0.54862,0.12078,2.0822,5.9286,0.016965,1.8303,0.041672,0.081155,0.01364,0.011375,0.0041038
12/7/2023 16:25,45267.6836,1.2642,3.0625,0.56689,0.1354,2.0475,5.9238,0.020789,1.8388,0.037939,0.071953,0.021044,0.0078177,0.0057954
12/7/2023 16:25,45267.6836,1.2509,2.9501,0.53659,0.13078,2.0293,5.8818,0.022634,1.8147,0.036247,0.079675,0.017601,0.012216,0.0044533
12/7/2023 16:25,45267.6836,1.3027,2.9682,0.57295,0.12212,2.0659,5.8463,0.021826,1.7974,0.044773,0.070195,0.017199,0.0076395,0.0053624
12/7/2023 16:25,45267.6836,1.2673,2.9636,0.51934,0.12363,2.003,5.86,0.015867,1.7721,0.034104,0.074941,0.020712,0.010856,0.0048232
12/7/2023 16:25,45267.6836,1.2748,2.9625,0.52978,0.13213,2.0324,5.7987,0.019894,1.7955,0.036215,0.072087,0.017613,0.011975,0.0071761
12/7/2023 16:25,45267.6836,1.2762,2.9455,0.54787,0.12561,2.0514,5.8948,0.015096,1.763,0.041757,0.077288,0.013108,0.0072994,0.0066507
12/7/2023 16:25,45267.6836,1.2699,2.9481,0.56851,0.12643,2.0689,5.9036,0.015548,1.8248,0.034779,0.072893,0.015252,0.0082932,0.0036358
12/7/2023 16:25,45267.6836,1.238,2.9255,0.57217,0.12269,2.1008,5.967,0.015716,1.8009,0.035772,0.076777,0.019032,0.0093615,0.0073915
12/7/2023 16:25,45267.6836,1.2645,3.0453,0.56504,0.13427,2.0257,5.8844,0.020154,1.7773,0.029584,0.077266,0.018258,0.0062079,0.0051517
12/7/2023 16:25,45267.6836,1.2175,2.9399,0.50099,0.12538,2.0076,5.9218,0.017363,1.7598,0.034014,0.07547,0.020156,0.011616,0.0073391
12/7/2023 16:25,45267.6836,1.2948,2.9357,0.57239,0.1337,2.1132,5.859,0.013217,1.8463,0.036314,0.07047,0.014514,0.008392,0.0063786
12/7/2023 16:25,45267.6836,1.2896,3.0128,0.54552,0.1406,2.1029,5.8832,0.015279,1.8748,0.038399,0.075001,0.018198,0.00723,0.0053777
12/7/2023 16:25,45267.6836,1.283,2.954,0.53814,0.12283,2.0798,5.8725,0.019162,1.8268,0.036911,0.076305,0.019949,0.011379,0.0037145
12/7/2023 16:25,45267.6836,1.2296,2.9101,0.59364,0.12271,2.08,5.8518,0.027613,1.8136,0.03725,0.072543,0.015269,0.0088293,0.0094134
12/7/2023 16:25,45267.6836,1.2736,2.8852,0.57345,0.12577,2.0593,5.8376,0.01929,1.7838,0.041688,0.074016,0.015559,0.010274,0.006056
12/7/2023 16:25,45267.6836,1.2838,2.8894,0.58417,0.12206,2.0584,5.9108,0.017977,1.822,0.04227,0.080617,0.017664,0.011394,0.0053687
12/7/2023 16:25,45267.6836,1.3073,2.9613,0.56324,0.12888,2.0807,5.8868,0.022212,1.8084,0.039831,0.071449,0.01624,0.014305,0.0047325
12/7/2023 16:25,45267.6836,1.3069,2.9575,0.54917,0.13904,2.0965,5.8697,0.022219,1.8272,0.033996,0.084478,0.015314,0.0082123,0.0095999
12/7/2023 16:25,45267.6836,1.3156,2.9157,0.54138,0.11557,2.0782,5.8466,0.01851,1.8227,0.041513,0.07108,0.01624,0.013747,0.0099506
12/7/2023 16:25,45267.6836,1.3568,2.9627,0.58561,0.1282,1.9884,5.9349,0.020665,1.8233,0.044825,0.073289,0.018695,0.012336,0.0024898
12/7/2023 16:25,45267.6836,1.2631,3.0036,0.59882,0.12339,1.9764,5.9882,0.014994,1.7801,0.035757,0.076335,0.017909,0.0065233,0.0043146
12/7/2023 16:25,45267.6836,1.2767,2.9747,0.5704,0.12618,2.1068,5.8889,0.019462,1.8097,0.03687,0.07353,0.013628,0.012346,0.0040649
12/7/2023 16:25,45267.6836,1.3012,3.0146,0.53795,0.11989,2.0489,5.8634,0.013151,1.7813,0.040684,0.069388,0.012566,0.0093799,0.0047512
12/7/2023 16:25,45267.6836,1.2711,2.9923,0.54399,0.12677,2.0334,5.9051,0.016869,1.8245,0.040587,0.074464,0.016207,0.016006,0.0051392
12/7/2023 16:25,45267.6836,1.3283,2.9602,0.57226,0.12428,2.03,5.8827,0.014579,1.8139,0.03425,0.067978,0.015219,0.012789,0.0098789
12/7/2023 16:26,45267.6836,1.2896,2.9934,0.53891,0.13256,2.019,5.896,0.016504,1.8317,0.043,0.078299,0.016723,0.016121,0.0029834
12/7/2023 16:26,45267.6836,1.2356,2.9882,0.59053,0.12436,2.0923,5.9238,0.014705,1.8302,0.040664,0.074792,0.017964,0.0099429,0.0044429
12/7/2023 16:26,45267.6836,1.3027,2.9556,0.52779,0.12066,2.0532,5.8414,0.021477,1.8505,0.036114,0.077982,0.017257,0.01129,0.00612
12/7/2023 16:26,45267.6836,1.3235,2.9559,0.58141,0.13035,2.0315,5.9288,0.022101,1.8204,0.037473,0.072863,0.018402,0.0090096,0.0067165
12/7/2023 16:26,45267.6836,1.3207,2.9171,0.53594,0.12553,2.0566,5.8931,0.019228,1.7873,0.039441,0.073158,0.017777,0.0092664,0.0057798
12/7/2023 16:26,45267.6836,1.3008,2.944,0.56089,0.11939,2.0521,5.8271,0.014394,1.8283,0.041549,0.074317,0.016926,0.010943,0.0086556
12/7/2023 16:26,45267.6836,1.3948,2.9486,0.54693,0.12766,2.0821,5.9255,0.011818,1.8083,0.041351,0.068661,0.018582,0.0079015,0.0061937
12/7/2023 16:26,45267.6836,1.2517,2.9606,0.54621,0.1195,2.0258,5.9098,0.016761,1.7986,0.032452,0.078748,0.017248,0.0067196,0.0055983
12/7/2023 16:26,45267.6836,1.2831,2.9131,0.51959,0.12144,2.0713,5.9335,0.015906,1.7575,0.0404,0.078931,0.015848,0.011698,0.0045597
12/7/2023 16:26,45267.6836,1.2259,2.9711,0.56801,0.13929,2.0243,5.9468,0.01836,1.8299,0.030458,0.071495,0.017507,0.012632,0.0079582
12/7/2023 16:26,45267.6836,1.3472,2.9236,0.58165,0.11982,2.0425,6.0176,0.017663,1.8404,0.036708,0.068494,0.017054,0.011268,0.0031331
12/7/2023 16:26,45267.6836,1.3496,2.9613,0.56033,0.12077,2.0758,5.9495,0.015605,1.8308,0.034476,0.078763,0.020557,0.0066102,0.0073301
12/7/2023 16:26,45267.6836,1.2785,2.949,0.53177,0.12798,2.0729,5.8769,0.022634,1.8276,0.031265,0.079129,0.01518,0.011356,0.0064094
12/7/2023 16:26,45267.6836,1.3178,2.933,0.52903,0.13718,2.0748,5.9368,0.016728,1.8221,0.033649,0.077537,0.017776,0.010106,0.0063834
12/7/2023 16:26,45267.6836,1.3324,2.9645,0.54535,0.13108,2.008,5.9283,0.024777,1.7965,0.035195,0.080777,0.01659,0.0095898,0.0061076
12/7/2023 16:26,45267.6836,1.3338,2.9906,0.58352,0.13703,1.9716,5.8971,0.014628,1.816,0.040163,0.069328,0.016163,0.013243,0.0031913
12/7/2023 16:26,45267.6836,1.251,2.9331,0.55443,0.13704,2.0278,5.9169,0.01423,1.8053,0.043355,0.076215,0.013808,0.01336,0.006541
12/7/2023 16:26,45267.6836,1.3094,2.8757,0.57608,0.12571,2.0803,5.8446,0.011081,1.7997,0.036715,0.0729,0.021054,0.0089434,0.0064705
12/7/2023 16:26,45267.6836,1.2581,2.9303,0.58028,0.13451,2.0418,5.9122,0.020037,1.8098,0.038887,0.075501,0.015984,0.015227,0.0070572
12/7/2023 16:26,45267.6836,1.3039,2.9394,0.56966,0.12842,2.021,5.9447,0.018407,1.8343,0.033579,0.071895,0.01687,0.01356,0.0091314
12/7/2023 16:26,45267.6836,1.2398,2.8923,0.55707,0.12363,2.0306,5.8667,0.018207,1.8122,0.041711,0.079784,0.014623,0.010374,0.0061539
12/7/2023 16:26,45267.6836,1.3182,3.0261,0.58419,0.1261,2.0432,5.9245,0.017339,1.8454,0.034396,0.077559,0.015208,0.010828,0.0045629
12/7/2023 16:26,45267.6836,1.2953,2.9,0.60771,0.12467,2.0484,5.9003,0.02146,1.7868,0.033141,0.071381,0.014247,0.010467,0.0043427
12/7/2023 16:26,45267.6836,1.2908,2.9855,0.52822,0.10696,2.0037,5.9494,0.014958,1.8136,0.037447,0.079506,0.012545,0.011308,0.0052223
12/7/2023 16:26,45267.6836,1.3223,2.9113,0.5564,0.12664,1.9922,5.878,0.01813,1.8296,0.035651,0.076096,0.019731,0.012383,0.0044188
12/7/2023 16:26,45267.6836,1.2796,2.9102,0.5365,0.12965,2.0621,5.883,0.020168,1.8399,0.037613,0.072868,0.015981,0.015521,0.0050175
12/7/2023 16:26,45267.6836,1.3305,2.9477,0.53674,0.13711,1.9881,5.9301,0.026671,1.8133,0.043839,0.07097,0.019539,0.0142,0.0053435
12/7/2023 16:26,45267.6836,1.3469,3.0012,0.51646,0.13645,2.0572,5.9862,0.020704,1.8156,0.041683,0.072224,0.014186,0.011274,0.0056962
12/7/2023 16:26,45267.6836,1.2892,2.9627,0.55669,0.12176,2.0269,5.9646,0.015905,1.8295,0.043335,0.072517,0.019212,0.011526,0.0070847
12/7/2023 16:26,45267.6836,1.2817,2.9536,0.54682,0.12126,2.0616,5.839,0.0096983,1.8078,0.0483,0.070653,0.01769,0.013417,0.0029296
12/7/2023 16:27,45267.6836,1.3201,2.9042,0.56901,0.12994,2.0444,5.8788,0.015187,1.8176,0.041156,0.076873,0.015392,0.010716,0.0071613
12/7/2023 16:27,45267.6836,1.3232,3.003,0.59011,0.13673,2.0241,5.9922,0.016498,1.8048,0.036651,0.07097,0.014236,0.015429,0.0052452
12/7/2023 16:27,45267.6836,1.305,2.9523,0.56446,0.12563,2.0464,5.9095,0.015559,1.8009,0.042341,0.076679,0.017188,0.011053,0.0068535
12/7/2023 16:27,45267.6836,1.3378,2.9948,0.53026,0.13859,2.0647,5.9077,0.022541,1.8109,0.038035,0.082544,0.016212,0.0084422,0.0069847
12/7/2023 16:27,45267.6836,1.3053,2.956,0.56342,0.13944,2.0266,5.8948,0.02288,1.8347,0.038002,0.070956,0.01633,0.01104,0.0096938
12/7/2023 16:27,45267.6875,1.312,2.9542,0.56646,0.12174,2.0616,5.9659,0.018054,1.8262,0.034933,0.081645,0.015639,0.0096083,0.0081413
12/7/2023 16:27,45267.6875,1.3254,2.8699,0.52298,0.1207,2.1164,5.9131,0.020399,1.8374,0.042323,0.080919,0.017676,0.011815,0.0048527
12/7/2023 16:27,45267.6875,1.2511,2.929,0.52815,0.13293,2.035,5.9121,0.015027,1.8348,0.042997,0.074519,0.018986,0.011278,0.0090077
12/7/2023 16:27,45267.6875,1.3373,2.9237,0.53698,0.12444,2.0223,5.9593,0.013745,1.8126,0.035811,0.078381,0.015967,0.011428,0.0098697
12/7/2023 16:27,45267.6875,1.3298,2.9426,0.57731,0.13404,2.0355,5.8794,0.019124,1.8326,0.040222,0.074143,0.017249,0.007026,0.0020414
12/7/2023 16:27,45267.6875,1.3433,2.943,0.55158,0.1304,2.0422,5.9034,0.017285,1.8374,0.035987,0.07045,0.017016,0.0082053,0.0068926
12/7/2023 16:27,45267.6875,1.2751,2.9547,0.52714,0.11846,2.0895,5.9791,0.021397,1.8511,0.03829,0.074962,0.018323,0.011374,0.0052074
12/7/2023 16:27,45267.6875,1.348,3.0009,0.53486,0.12345,2.0539,5.9603,0.018151,1.8063,0.046756,0.075113,0.016619,0.015398,0.0073762
12/7/2023 16:27,45267.6875,1.3079,2.9443,0.52797,0.12296,2.0445,5.8951,0.02293,1.8229,0.04017,0.077664,0.018371,0.0089274,0.005847
12/7/2023 16:27,45267.6875,1.2693,2.9352,0.60321,0.13249,2.0286,5.9293,0.016376,1.8305,0.035364,0.079234,0.020766,0.010928,0.0080271
12/7/2023 16:27,45267.6875,1.2843,2.9113,0.57005,0.12918,2.0202,5.925,0.018942,1.818,0.039924,0.074275,0.019236,0.010096,0.0076906
12/7/2023 16:27,45267.6875,1.314,2.9904,0.55659,0.11923,2.0457,5.9247,0.017308,1.8212,0.043329,0.075708,0.019781,0.010455,0.005513
12/7/2023 16:27,45267.6875,1.2297,3.0079,0.58024,0.1415,2.0485,5.9707,0.020622,1.853,0.031171,0.077266,0.019224,0.0097547,0.0054164
12/7/2023 16:27,45267.6875,1.2754,3.0065,0.577,0.11305,2.0332,5.9915,0.020092,1.7869,0.035269,0.078804,0.018705,0.012597,0.0046588
12/7/2023 16:27,45267.6875,1.292,2.977,0.56702,0.13312,2.061,6.044,0.01436,1.8485,0.040604,0.08312,0.017717,0.015609,0.0025009
12/7/2023 16:27,45267.6875,1.2771,2.963,0.55136,0.12064,2.0491,5.9141,0.015512,1.8175,0.03377,0.073105,0.021412,0.013791,0.0054136
12/7/2023 16:27,45267.6875,1.2912,2.9428,0.53279,0.13155,2.0293,5.8934,0.015853,1.8516,0.043815,0.081319,0.016646,0.0055245,0.0076201
12/7/2023 16:27,45267.6875,1.2891,2.9025,0.54534,0.13055,2.0369,6.0224,0.017508,1.8091,0.03273,0.074885,0.020305,0.013295,0.0034396
12/7/2023 16:27,45267.6875,1.2842,2.972,0.5343,0.12334,2.0349,5.9548,0.012485,1.8341,0.047577,0.072416,0.018181,0.013468,0.0063022
12/7/2023 16:27,45267.6875,1.3602,2.9601,0.53208,0.13164,2.0233,6.035,0.025533,1.8694,0.041906,0.083786,0.019385,0.0096366,0.0049649
12/7/2023 16:27,45267.6875,1.3194,2.9357,0.54533,0.12258,2.0271,5.9589,0.014147,1.8246,0.034536,0.069329,0.017731,0.008716,0.0069006
12/7/2023 16:27,45267.6875,1.3003,2.9268,0.53728,0.13558,2.0437,5.9658,0.017785,1.8427,0.036915,0.070853,0.015404,0.010062,0.0044245
12/7/2023 16:27,45267.6875,1.2054,3.0058,0.53403,0.13219,2.0337,5.92,0.017068,1.808,0.043727,0.078863,0.014397,0.010612,0.0051693
12/7/2023 16:27,45267.6875,1.2959,2.8785,0.52498,0.13094,2.0065,5.9622,0.020385,1.8132,0.034979,0.075186,0.019682,0.014422,0.0076095
12/7/2023 16:27,45267.6875,1.3264,2.949,0.55587,0.12574,2.0221,5.9362,0.013589,1.8317,0.036139,0.071329,0.015883,0.0096167,0.0055012
12/7/2023 16:28,45267.6875,1.2981,2.9293,0.57104,0.12961,2.0498,5.9491,0.017097,1.8375,0.033007,0.07782,0.01441,0.011347,0.00997
12/7/2023 16:28,45267.6875,1.3002,2.9408,0.5507,0.13085,2.0334,5.9893,0.016376,1.8427,0.039691,0.072011,0.016248,0.010028,0.0061519
12/7/2023 16:28,45267.6875,1.3845,2.951,0.54437,0.123,2.0262,5.9401,0.018588,1.8072,0.03838,0.078657,0.019933,0.013992,0.0062775
12/7/2023 16:28,45267.6875,1.2694,2.9994,0.53462,0.1191,2.0368,6.0581,0.017228,1.7812,0.036619,0.072082,0.019455,0.012904,0.0063145
12/7/2023 16:28,45267.6875,1.2518,2.9382,0.54899,0.13232,1.9879,6.0073,0.020271,1.8083,0.038388,0.075408,0.014566,0.010214,0.003792
12/7/2023 16:28,45267.6875,1.3064,2.9068,0.57213,0.13498,2.0059,6.0717,0.014674,1.8624,0.034478,0.066988,0.015626,0.015387,0.0082398
12/7/2023 16:28,45267.6875,1.3019,2.8787,0.56099,0.1466,2.0445,5.989,0.014497,1.8626,0.041983,0.077547,0.018185,0.012332,0.0081618
12/7/2023 16:28,45267.6875,1.3075,2.9491,0.54398,0.12571,1.989,5.9418,0.017297,1.8184,0.040216,0.073947,0.021494,0.010701,0.0077783
12/7/2023 16:28,45267.6875,1.3342,2.9715,0.54435,0.11966,2.0138,5.9921,0.018291,1.7916,0.039521,0.081566,0.017456,0.010887,0.0027887
12/7/2023 16:28,45267.6875,1.3421,2.9925,0.56256,0.12962,2.0234,5.9187,0.016846,1.8292,0.043063,0.081614,0.015841,0.012273,0.0061755
12/7/2023 16:28,45267.6875,1.2335,2.9492,0.54311,0.14107,2.0431,5.9371,0.014822,1.847,0.04242,0.06761,0.015002,0.014165,0.010027
12/7/2023 16:28,45267.6875,1.2925,3.0014,0.57282,0.14282,2.0304,5.9634,0.025511,1.8172,0.040346,0.072812,0.018149,0.010179,0.0088127
12/7/2023 16:28,45267.6875,1.3302,2.9357,0.53497,0.1277,2.0707,5.9683,0.015512,1.8695,0.03654,0.075928,0.016865,0.01016,0.0052291
12/7/2023 16:28,45267.6875,1.2866,2.8993,0.51222,0.13084,1.9898,5.9356,0.020478,1.851,0.039281,0.077332,0.018577,0.00982,0.0074156
12/7/2023 16:28,45267.6875,1.3079,2.9265,0.58218,0.12761,2.0669,5.9181,0.01932,1.8753,0.035542,0.080623,0.016031,0.0082352,0.0065262
12/7/2023 16:28,45267.6875,1.3426,2.953,0.5639,0.12222,1.9904,5.9489,0.016924,1.8375,0.040798,0.081345,0.015326,0.0069065,0.0086238
12/7/2023 16:28,45267.6875,1.3141,2.9424,0.55112,0.12051,2.0568,5.8451,0.01347,1.8457,0.033576,0.074785,0.017715,0.008924,0.0030311
12/7/2023 16:28,45267.6875,1.2908,2.958,0.54636,0.12676,1.9717,5.8716,0.01688,1.8583,0.035516,0.075692,0.016239,0.012987,0.0061874
12/7/2023 16:28,45267.6875,1.2636,3.0144,0.54631,0.11891,2.0527,5.8496,0.017061,1.8225,0.035414,0.080524,0.018485,0.0096478,0.0063834
12/7/2023 16:28,45267.6875,1.2673,3.0192,0.55129,0.129,1.9939,5.9364,0.013749,1.7508,0.042691,0.075451,0.016399,0.0079275,0.0068599
12/7/2023 16:28,45267.6875,1.2932,2.9469,0.56393,0.14228,1.9411,5.9201,0.022074,1.8241,0.042874,0.072409,0.017473,0.010405,0.0045557
12/7/2023 16:28,45267.6875,1.278,2.9571,0.5476,0.12124,1.9457,5.97,0.01652,1.8182,0.047548,0.07923,0.021574,0.0089508,0.0042581
12/7/2023 16:28,45267.6875,1.2803,3.0587,0.56558,0.1192,2.0069,5.8955,0.018606,1.7782,0.038452,0.082318,0.018653,0.011305,0.0024372
12/7/2023 16:28,45267.6875,1.2917,3.0072,0.59553,0.14538,2.0061,5.9206,0.016667,1.7833,0.042167,0.079625,0.019101,0.009366,0.0055386
12/7/2023 16:28,45267.6875,1.2476,3.0808,0.58479,0.13435,2.0227,5.9323,0.011275,1.8082,0.03517,0.070541,0.019137,0.010985,0.0061103
12/7/2023 16:28,45267.6875,1.2686,2.9266,0.53351,0.13696,2.0023,5.9307,0.019128,1.8129,0.043325,0.077647,0.017639,0.0087444,0.0057913
12/7/2023 16:28,45267.6875,1.3173,2.9707,0.57666,0.12336,2.011,5.9236,0.020268,1.8052,0.041393,0.081348,0.018253,0.010592,0.0090543
