aircleaner,timestamp,elapsed_time,form,mtzr,compound_name,flow_dir,concentration
PureAir2000,3/10/2022 14:53,1.13333333333333,C2H4O,44.0335,Acetaldehyde,Out,575.5723
PureAir2000,3/10/2022 14:53,1.13333333333333,CH4O,32.0335,Methanol,Out,874.6104
PureAir2000,3/10/2022 14:53,1.13333333333333,C10H16,136.1325,Limonene,Out,264.77545
PureAir2000,3/10/2022 14:54,1.15,C3H6O,58.0491,Acetone,Out,867.5973
PureAir2000,3/10/2022 14:54,1.15,C5H8,68.0699,Isoprene,Out,353.4095
PureAir2000,3/10/2022 14:54,1.15,C2H4O2,60.0284,Acetic acid,Out,124.308
PureAir2000,3/10/2022 14:54,1.15,C7H8,92.0699,Toluene,Out,238.26305
PureAir2000,3/10/2022 14:54,1.15,C10H16,136.1325,Limonene,Out,262.15275
PureAir2000,3/10/2022 14:54,1.15,C7H6O,106.0491,Benzaldehyde,Out,257.65945
PureAir2000,3/10/2022 14:54,1.15,C2H4O,44.0335,Acetaldehyde,Out,572.46375
PureAir2000,3/10/2022 14:54,1.15,CH4O,32.0335,Methanol,Out,867.4911
PureAir2000,3/10/2022 14:54,1.15,C4H8O,72.0648,Butanone,Out,597.02355
PureAir2000,3/10/2022 14:55,1.16666666666667,C3H6O,58.0491,Acetone,In,884.0881
PureAir2000,3/10/2022 14:55,1.16666666666667,C2H4O,44.0335,Acetaldehyde,In,564.5689
PureAir2000,3/10/2022 14:55,1.16666666666667,C2H4O2,60.0284,Acetic acid,In,159.12545
PureAir2000,3/10/2022 14:55,1.16666666666667,C10H16,136.1325,Limonene,In,441.7905
PureAir2000,3/10/2022 14:55,1.16666666666667,C7H6O,106.0491,Benzaldehyde,In,431.94285
PureAir2000,3/10/2022 14:55,1.16666666666667,C4H8O,72.0648,Butanone,In,728.81065
PureAir2000,3/10/2022 14:55,1.16666666666667,CH4O,32.0335,Methanol,In,852.43985
PureAir2000,3/10/2022 14:55,1.16666666666667,C7H8,92.0699,Toluene,In,369.4515
PureAir2000,3/10/2022 14:55,1.16666666666667,C5H8,68.0699,Isoprene,In,367.3304
PureAir2000,3/10/2022 14:56,1.18333333333333,C10H16,136.1325,Limonene,In,444.2624
PureAir2000,3/10/2022 14:56,1.18333333333333,C7H8,92.0699,Toluene,In,370.80455
PureAir2000,3/10/2022 14:56,1.18333333333333,C4H8O,72.0648,Butanone,In,733.1284
PureAir2000,3/10/2022 14:56,1.18333333333333,C2H4O2,60.0284,Acetic acid,In,176.7184
PureAir2000,3/10/2022 14:56,1.18333333333333,C3H6O,58.0491,Acetone,In,888.4021
PureAir2000,3/10/2022 14:56,1.18333333333333,CH4O,32.0335,Methanol,In,856.26095
PureAir2000,3/10/2022 14:56,1.18333333333333,C7H6O,106.0491,Benzaldehyde,In,451.51325
PureAir2000,3/10/2022 14:56,1.18333333333333,C5H8,68.0699,Isoprene,In,367.8476
PureAir2000,3/10/2022 14:56,1.18333333333333,C2H4O,44.0335,Acetaldehyde,In,567.22755
PureAir2000,3/10/2022 14:57,1.2,C3H6O,58.0491,Acetone,In,891.6461
PureAir2000,3/10/2022 14:57,1.2,C5H8,68.0699,Isoprene,In,367.6517
PureAir2000,3/10/2022 14:57,1.2,C7H6O,106.0491,Benzaldehyde,In,456.6928
PureAir2000,3/10/2022 14:57,1.2,C2H4O,44.0335,Acetaldehyde,In,568.20745
PureAir2000,3/10/2022 14:57,1.2,CH4O,32.0335,Methanol,In,857.01725
PureAir2000,3/10/2022 14:57,1.2,C10H16,136.1325,Limonene,In,443.7074
PureAir2000,3/10/2022 14:57,1.2,C7H8,92.0699,Toluene,In,372.3115
PureAir2000,3/10/2022 14:57,1.2,C2H4O2,60.0284,Acetic acid,In,183.19015
PureAir2000,3/10/2022 14:57,1.2,C4H8O,72.0648,Butanone,In,730.71545
PureAir2000,3/10/2022 14:58,1.21666666666667,CH4O,32.0335,Methanol,In,852.1492
PureAir2000,3/10/2022 14:58,1.21666666666667,C4H8O,72.0648,Butanone,In,727.27945
PureAir2000,3/10/2022 14:58,1.21666666666667,C2H4O,44.0335,Acetaldehyde,In,564.2913
PureAir2000,3/10/2022 14:58,1.21666666666667,C7H8,92.0699,Toluene,In,368.2992
PureAir2000,3/10/2022 14:58,1.21666666666667,C2H4O2,60.0284,Acetic acid,In,185.40355
PureAir2000,3/10/2022 14:58,1.21666666666667,C5H8,68.0699,Isoprene,In,365.13725
PureAir2000,3/10/2022 14:58,1.21666666666667,C3H6O,58.0491,Acetone,In,886.9934
PureAir2000,3/10/2022 14:58,1.21666666666667,C10H16,136.1325,Limonene,In,437.5711
PureAir2000,3/10/2022 14:58,1.21666666666667,C7H6O,106.0491,Benzaldehyde,In,454.691
PureAir2000,3/10/2022 14:59,1.23333333333333,C2H4O2,60.0284,Acetic acid,In,184.2981
PureAir2000,3/10/2022 14:59,1.23333333333333,C7H6O,106.0491,Benzaldehyde,In,450.4915
PureAir2000,3/10/2022 14:59,1.23333333333333,C4H8O,72.0648,Butanone,In,725.7599
PureAir2000,3/10/2022 14:59,1.23333333333333,C2H4O,44.0335,Acetaldehyde,In,563.3505
PureAir2000,3/10/2022 14:59,1.23333333333333,C7H8,92.0699,Toluene,In,366.67635
PureAir2000,3/10/2022 14:59,1.23333333333333,C10H16,136.1325,Limonene,In,436.91925
PureAir2000,3/10/2022 14:59,1.23333333333333,C3H6O,58.0491,Acetone,In,882.9586
PureAir2000,3/10/2022 14:59,1.23333333333333,CH4O,32.0335,Methanol,In,849.1405
PureAir2000,3/10/2022 14:59,1.23333333333333,C5H8,68.0699,Isoprene,In,364.18905
PureAir2000,3/10/2022 15:00,1.25,C2H4O2,60.0284,Acetic acid,Out,141.41305
PureAir2000,3/10/2022 15:00,1.25,C4H8O,72.0648,Butanone,Out,586.93085
PureAir2000,3/10/2022 15:00,1.25,C5H8,68.0699,Isoprene,Out,348.6979
PureAir2000,3/10/2022 15:00,1.25,C10H16,136.1325,Limonene,Out,248.66055
PureAir2000,3/10/2022 15:00,1.25,C7H6O,106.0491,Benzaldehyde,Out,257.731
PureAir2000,3/10/2022 15:00,1.25,C2H4O,44.0335,Acetaldehyde,Out,563.10305
PureAir2000,3/10/2022 15:00,1.25,C3H6O,58.0491,Acetone,Out,856.3651
PureAir2000,3/10/2022 15:00,1.25,C7H8,92.0699,Toluene,Out,229.31785
PureAir2000,3/10/2022 15:00,1.25,CH4O,32.0335,Methanol,Out,853.2602
PureAir2000,3/10/2022 15:01,1.26666666666667,C7H8,92.0699,Toluene,Out,231.13465
PureAir2000,3/10/2022 15:01,1.26666666666667,CH4O,32.0335,Methanol,Out,857.50475
PureAir2000,3/10/2022 15:01,1.26666666666667,C2H4O2,60.0284,Acetic acid,Out,130.91065
PureAir2000,3/10/2022 15:01,1.26666666666667,C5H8,68.0699,Isoprene,Out,348.75795
PureAir2000,3/10/2022 15:01,1.26666666666667,C3H6O,58.0491,Acetone,Out,865.02335
PureAir2000,3/10/2022 15:01,1.26666666666667,C10H16,136.1325,Limonene,Out,250.43785
PureAir2000,3/10/2022 15:01,1.26666666666667,C2H4O,44.0335,Acetaldehyde,Out,565.69575
PureAir2000,3/10/2022 15:01,1.26666666666667,C4H8O,72.0648,Butanone,Out,590.36535
PureAir2000,3/10/2022 15:01,1.26666666666667,C7H6O,106.0491,Benzaldehyde,Out,250.936
PureAir2000,3/10/2022 15:02,1.28333333333333,C3H6O,58.0491,Acetone,Out,860.2435
PureAir2000,3/10/2022 15:02,1.28333333333333,C7H6O,106.0491,Benzaldehyde,Out,246.22945
PureAir2000,3/10/2022 15:02,1.28333333333333,C2H4O2,60.0284,Acetic acid,Out,124.664
PureAir2000,3/10/2022 15:02,1.28333333333333,C4H8O,72.0648,Butanone,Out,586.594
PureAir2000,3/10/2022 15:02,1.28333333333333,C2H4O,44.0335,Acetaldehyde,Out,563.76835
PureAir2000,3/10/2022 15:02,1.28333333333333,C10H16,136.1325,Limonene,Out,247.2862
PureAir2000,3/10/2022 15:02,1.28333333333333,C5H8,68.0699,Isoprene,Out,347.3206
PureAir2000,3/10/2022 15:02,1.28333333333333,C7H8,92.0699,Toluene,Out,228.8986
PureAir2000,3/10/2022 15:02,1.28333333333333,CH4O,32.0335,Methanol,Out,850.6029
PureAir2000,3/10/2022 15:03,1.3,C3H6O,58.0491,Acetone,Out,855.7102
PureAir2000,3/10/2022 15:03,1.3,C4H8O,72.0648,Butanone,Out,582.7931
PureAir2000,3/10/2022 15:03,1.3,C7H8,92.0699,Toluene,Out,227.685
PureAir2000,3/10/2022 15:03,1.3,C2H4O2,60.0284,Acetic acid,Out,120.2654
PureAir2000,3/10/2022 15:03,1.3,C10H16,136.1325,Limonene,Out,245.8303
PureAir2000,3/10/2022 15:03,1.3,C2H4O,44.0335,Acetaldehyde,Out,560.7327
PureAir2000,3/10/2022 15:03,1.3,CH4O,32.0335,Methanol,Out,847.6641
PureAir2000,3/10/2022 15:03,1.3,C5H8,68.0699,Isoprene,Out,347.6206
PureAir2000,3/10/2022 15:03,1.3,C7H6O,106.0491,Benzaldehyde,Out,242.884
PureAir2000,3/10/2022 15:04,1.31666666666667,CH4O,32.0335,Methanol,Out,850.893
PureAir2000,3/10/2022 15:04,1.31666666666667,C3H6O,58.0491,Acetone,Out,857.48775
PureAir2000,3/10/2022 15:04,1.31666666666667,C7H8,92.0699,Toluene,Out,227.03715
PureAir2000,3/10/2022 15:04,1.31666666666667,C4H8O,72.0648,Butanone,Out,586.1776
PureAir2000,3/10/2022 15:04,1.31666666666667,C2H4O,44.0335,Acetaldehyde,Out,562.12395
PureAir2000,3/10/2022 15:04,1.31666666666667,C5H8,68.0699,Isoprene,Out,346.80425
PureAir2000,3/10/2022 15:04,1.31666666666667,C7H6O,106.0491,Benzaldehyde,Out,241.38545
PureAir2000,3/10/2022 15:04,1.31666666666667,C10H16,136.1325,Limonene,Out,245.7982
PureAir2000,3/10/2022 15:04,1.31666666666667,C2H4O2,60.0284,Acetic acid,Out,119.1597
PureAir2000,3/10/2022 15:05,1.33333333333333,C10H16,136.1325,Limonene,In,415.1537
PureAir2000,3/10/2022 15:05,1.33333333333333,C5H8,68.0699,Isoprene,In,358.39415
PureAir2000,3/10/2022 15:05,1.33333333333333,C3H6O,58.0491,Acetone,In,873.0076
PureAir2000,3/10/2022 15:05,1.33333333333333,C2H4O2,60.0284,Acetic acid,In,154.29035
PureAir2000,3/10/2022 15:05,1.33333333333333,CH4O,32.0335,Methanol,In,842.96405
PureAir2000,3/10/2022 15:05,1.33333333333333,C2H4O,44.0335,Acetaldehyde,In,558.72685
PureAir2000,3/10/2022 15:05,1.33333333333333,C7H6O,106.0491,Benzaldehyde,In,415.5598
PureAir2000,3/10/2022 15:05,1.33333333333333,C7H8,92.0699,Toluene,In,352.9969
PureAir2000,3/10/2022 15:05,1.33333333333333,C4H8O,72.0648,Butanone,In,704.5789
PureAir2000,3/10/2022 15:06,1.35,C5H8,68.0699,Isoprene,In,356.5191
PureAir2000,3/10/2022 15:06,1.35,C2H4O,44.0335,Acetaldehyde,In,555.52635
PureAir2000,3/10/2022 15:06,1.35,C7H6O,106.0491,Benzaldehyde,In,425.9424
PureAir2000,3/10/2022 15:06,1.35,C10H16,136.1325,Limonene,In,415.0314
PureAir2000,3/10/2022 15:06,1.35,C7H8,92.0699,Toluene,In,352.14295
PureAir2000,3/10/2022 15:06,1.35,CH4O,32.0335,Methanol,In,833.80575
PureAir2000,3/10/2022 15:06,1.35,C2H4O2,60.0284,Acetic acid,In,168.0739
PureAir2000,3/10/2022 15:06,1.35,C3H6O,58.0491,Acetone,In,869.87825
PureAir2000,3/10/2022 15:06,1.35,C4H8O,72.0648,Butanone,In,701.39885
PureAir2000,3/10/2022 15:07,1.36666666666667,C4H8O,72.0648,Butanone,In,697.7708
PureAir2000,3/10/2022 15:07,1.36666666666667,C2H4O2,60.0284,Acetic acid,In,172.9258
PureAir2000,3/10/2022 15:07,1.36666666666667,C7H6O,106.0491,Benzaldehyde,In,427.5457
PureAir2000,3/10/2022 15:07,1.36666666666667,CH4O,32.0335,Methanol,In,833.35355
PureAir2000,3/10/2022 15:07,1.36666666666667,C7H8,92.0699,Toluene,In,349.84585
PureAir2000,3/10/2022 15:07,1.36666666666667,C2H4O,44.0335,Acetaldehyde,In,551.50255
PureAir2000,3/10/2022 15:07,1.36666666666667,C5H8,68.0699,Isoprene,In,355.75765
PureAir2000,3/10/2022 15:07,1.36666666666667,C3H6O,58.0491,Acetone,In,863.86195
PureAir2000,3/10/2022 15:07,1.36666666666667,C10H16,136.1325,Limonene,In,413.8178
PureAir2000,3/10/2022 15:08,1.38333333333333,C3H6O,58.0491,Acetone,In,869.14505
PureAir2000,3/10/2022 15:08,1.38333333333333,CH4O,32.0335,Methanol,In,838.78505
PureAir2000,3/10/2022 15:08,1.38333333333333,C5H8,68.0699,Isoprene,In,358.8601
PureAir2000,3/10/2022 15:08,1.38333333333333,C7H6O,106.0491,Benzaldehyde,In,429.96885
PureAir2000,3/10/2022 15:08,1.38333333333333,C2H4O,44.0335,Acetaldehyde,In,555.75325
PureAir2000,3/10/2022 15:08,1.38333333333333,C10H16,136.1325,Limonene,In,410.77015
PureAir2000,3/10/2022 15:08,1.38333333333333,C4H8O,72.0648,Butanone,In,700.87305
PureAir2000,3/10/2022 15:08,1.38333333333333,C7H8,92.0699,Toluene,In,349.50635
PureAir2000,3/10/2022 15:08,1.38333333333333,C2H4O2,60.0284,Acetic acid,In,175.9186
PureAir2000,3/10/2022 15:09,1.4,CH4O,32.0335,Methanol,In,839.47945
PureAir2000,3/10/2022 15:09,1.4,C4H8O,72.0648,Butanone,In,703.116
PureAir2000,3/10/2022 15:09,1.4,C2H4O,44.0335,Acetaldehyde,In,557.5239
PureAir2000,3/10/2022 15:09,1.4,C3H6O,58.0491,Acetone,In,872.52835
PureAir2000,3/10/2022 15:09,1.4,C2H4O2,60.0284,Acetic acid,In,177.86125
PureAir2000,3/10/2022 15:09,1.4,C7H6O,106.0491,Benzaldehyde,In,430.58405
PureAir2000,3/10/2022 15:09,1.4,C7H8,92.0699,Toluene,In,349.54735
PureAir2000,3/10/2022 15:09,1.4,C5H8,68.0699,Isoprene,In,357.7583
PureAir2000,3/10/2022 15:09,1.4,C10H16,136.1325,Limonene,In,411.7971
PureAir2000,3/10/2022 15:10,1.41666666666667,C4H8O,72.0648,Butanone,Out,577.04595
PureAir2000,3/10/2022 15:10,1.41666666666667,CH4O,32.0335,Methanol,Out,840.94855
PureAir2000,3/10/2022 15:10,1.41666666666667,C3H6O,58.0491,Acetone,Out,846.0523
PureAir2000,3/10/2022 15:10,1.41666666666667,C5H8,68.0699,Isoprene,Out,343.0905
PureAir2000,3/10/2022 15:10,1.41666666666667,C2H4O2,60.0284,Acetic acid,Out,138.3517
PureAir2000,3/10/2022 15:10,1.41666666666667,C7H8,92.0699,Toluene,Out,219.07745
PureAir2000,3/10/2022 15:10,1.41666666666667,C2H4O,44.0335,Acetaldehyde,Out,555.35515
PureAir2000,3/10/2022 15:10,1.41666666666667,C7H6O,106.0491,Benzaldehyde,Out,246.0131
PureAir2000,3/10/2022 15:10,1.41666666666667,C10H16,136.1325,Limonene,Out,233.0482
PureAir2000,3/10/2022 15:11,1.43333333333333,C3H6O,58.0491,Acetone,Out,847.5353
PureAir2000,3/10/2022 15:11,1.43333333333333,C2H4O2,60.0284,Acetic acid,Out,125.13115
PureAir2000,3/10/2022 15:11,1.43333333333333,C5H8,68.0699,Isoprene,Out,343.96885
PureAir2000,3/10/2022 15:11,1.43333333333333,C7H6O,106.0491,Benzaldehyde,Out,236.36175
PureAir2000,3/10/2022 15:11,1.43333333333333,C4H8O,72.0648,Butanone,Out,578.1653
PureAir2000,3/10/2022 15:11,1.43333333333333,C10H16,136.1325,Limonene,Out,236.06845
PureAir2000,3/10/2022 15:11,1.43333333333333,CH4O,32.0335,Methanol,Out,838.99935
PureAir2000,3/10/2022 15:11,1.43333333333333,C2H4O,44.0335,Acetaldehyde,Out,554.20005
PureAir2000,3/10/2022 15:11,1.43333333333333,C7H8,92.0699,Toluene,Out,220.09965
PureAir2000,3/10/2022 15:12,1.45,C10H16,136.1325,Limonene,Out,232.0569
PureAir2000,3/10/2022 15:12,1.45,C3H6O,58.0491,Acetone,Out,845.55725
PureAir2000,3/10/2022 15:12,1.45,C5H8,68.0699,Isoprene,Out,341.54255
PureAir2000,3/10/2022 15:12,1.45,C4H8O,72.0648,Butanone,Out,575.5183
PureAir2000,3/10/2022 15:12,1.45,C7H6O,106.0491,Benzaldehyde,Out,232.8153
PureAir2000,3/10/2022 15:12,1.45,C7H8,92.0699,Toluene,Out,218.31035
PureAir2000,3/10/2022 15:12,1.45,C2H4O,44.0335,Acetaldehyde,Out,552.8004
PureAir2000,3/10/2022 15:12,1.45,CH4O,32.0335,Methanol,Out,835.51785
PureAir2000,3/10/2022 15:12,1.45,C2H4O2,60.0284,Acetic acid,Out,119.3628
PureAir2000,3/10/2022 15:13,1.46666666666667,C7H8,92.0699,Toluene,Out,219.3978
PureAir2000,3/10/2022 15:13,1.46666666666667,C4H8O,72.0648,Butanone,Out,576.31235
PureAir2000,3/10/2022 15:13,1.46666666666667,C2H4O,44.0335,Acetaldehyde,Out,551.64635
PureAir2000,3/10/2022 15:13,1.46666666666667,C7H6O,106.0491,Benzaldehyde,Out,231.099
PureAir2000,3/10/2022 15:13,1.46666666666667,C3H6O,58.0491,Acetone,Out,848.9066
PureAir2000,3/10/2022 15:13,1.46666666666667,C10H16,136.1325,Limonene,Out,231.2427
PureAir2000,3/10/2022 15:13,1.46666666666667,C2H4O2,60.0284,Acetic acid,Out,118.17985
PureAir2000,3/10/2022 15:13,1.46666666666667,C5H8,68.0699,Isoprene,Out,343.5324
PureAir2000,3/10/2022 15:13,1.46666666666667,CH4O,32.0335,Methanol,Out,835.6687
PureAir2000,3/10/2022 15:14,1.48333333333333,C2H4O2,60.0284,Acetic acid,Out,115.43375
PureAir2000,3/10/2022 15:14,1.48333333333333,C7H8,92.0699,Toluene,Out,218.0768
PureAir2000,3/10/2022 15:14,1.48333333333333,C2H4O,44.0335,Acetaldehyde,Out,552.19065
PureAir2000,3/10/2022 15:14,1.48333333333333,C7H6O,106.0491,Benzaldehyde,Out,230.16
PureAir2000,3/10/2022 15:14,1.48333333333333,C5H8,68.0699,Isoprene,Out,342.89
PureAir2000,3/10/2022 15:14,1.48333333333333,C3H6O,58.0491,Acetone,Out,846.51365
PureAir2000,3/10/2022 15:14,1.48333333333333,CH4O,32.0335,Methanol,Out,834.3962
PureAir2000,3/10/2022 15:14,1.48333333333333,C4H8O,72.0648,Butanone,Out,575.34685
PureAir2000,3/10/2022 15:14,1.48333333333333,C10H16,136.1325,Limonene,Out,231.51635
PureAir2000,3/10/2022 15:15,1.5,C7H6O,106.0491,Benzaldehyde,In,389.20975
PureAir2000,3/10/2022 15:15,1.5,CH4O,32.0335,Methanol,In,823.58585
PureAir2000,3/10/2022 15:15,1.5,C2H4O2,60.0284,Acetic acid,In,144.27735
PureAir2000,3/10/2022 15:15,1.5,C5H8,68.0699,Isoprene,In,349.4013
PureAir2000,3/10/2022 15:15,1.5,C3H6O,58.0491,Acetone,In,850.45965
PureAir2000,3/10/2022 15:15,1.5,C7H8,92.0699,Toluene,In,332.99025
PureAir2000,3/10/2022 15:15,1.5,C10H16,136.1325,Limonene,In,389.2505
PureAir2000,3/10/2022 15:15,1.5,C4H8O,72.0648,Butanone,In,678.2674
PureAir2000,3/10/2022 15:15,1.5,C2H4O,44.0335,Acetaldehyde,In,546.9845
PureAir2000,3/10/2022 15:16,1.51666666666667,C7H6O,106.0491,Benzaldehyde,In,406.22525
PureAir2000,3/10/2022 15:16,1.51666666666667,CH4O,32.0335,Methanol,In,824.57655
PureAir2000,3/10/2022 15:16,1.51666666666667,C7H8,92.0699,Toluene,In,335.2922
PureAir2000,3/10/2022 15:16,1.51666666666667,C2H4O2,60.0284,Acetic acid,In,160.5338
PureAir2000,3/10/2022 15:16,1.51666666666667,C3H6O,58.0491,Acetone,In,855.56305
PureAir2000,3/10/2022 15:16,1.51666666666667,C5H8,68.0699,Isoprene,In,350.8738
PureAir2000,3/10/2022 15:16,1.51666666666667,C4H8O,72.0648,Butanone,In,680.70525
PureAir2000,3/10/2022 15:16,1.51666666666667,C10H16,136.1325,Limonene,In,393.4933
PureAir2000,3/10/2022 15:16,1.51666666666667,C2H4O,44.0335,Acetaldehyde,In,548.3827
PureAir2000,3/10/2022 15:17,1.53333333333333,C3H6O,58.0491,Acetone,In,860.27035
PureAir2000,3/10/2022 15:17,1.53333333333333,C2H4O,44.0335,Acetaldehyde,In,551.87215
PureAir2000,3/10/2022 15:17,1.53333333333333,C5H8,68.0699,Isoprene,In,352.66135
PureAir2000,3/10/2022 15:17,1.53333333333333,C7H8,92.0699,Toluene,In,335.5679
PureAir2000,3/10/2022 15:17,1.53333333333333,C2H4O2,60.0284,Acetic acid,In,166.4893
PureAir2000,3/10/2022 15:17,1.53333333333333,C4H8O,72.0648,Butanone,In,684.21
PureAir2000,3/10/2022 15:17,1.53333333333333,CH4O,32.0335,Methanol,In,829.0246
PureAir2000,3/10/2022 15:17,1.53333333333333,C7H6O,106.0491,Benzaldehyde,In,411.5838
PureAir2000,3/10/2022 15:17,1.53333333333333,C10H16,136.1325,Limonene,In,394.6104
PureAir2000,3/10/2022 15:18,1.55,C4H8O,72.0648,Butanone,In,678.2527
PureAir2000,3/10/2022 15:18,1.55,C3H6O,58.0491,Acetone,In,852.62365
PureAir2000,3/10/2022 15:18,1.55,C2H4O,44.0335,Acetaldehyde,In,544.84245
PureAir2000,3/10/2022 15:18,1.55,C2H4O2,60.0284,Acetic acid,In,167.43925
PureAir2000,3/10/2022 15:18,1.55,C10H16,136.1325,Limonene,In,388.5369
PureAir2000,3/10/2022 15:18,1.55,C7H8,92.0699,Toluene,In,330.5871
PureAir2000,3/10/2022 15:18,1.55,C7H6O,106.0491,Benzaldehyde,In,407.3359
PureAir2000,3/10/2022 15:18,1.55,C5H8,68.0699,Isoprene,In,349.6125
PureAir2000,3/10/2022 15:18,1.55,CH4O,32.0335,Methanol,In,820.34995
PureAir2000,3/10/2022 15:19,1.56666666666667,C2H4O,44.0335,Acetaldehyde,In,545.1356
PureAir2000,3/10/2022 15:19,1.56666666666667,C7H6O,106.0491,Benzaldehyde,In,403.99525
PureAir2000,3/10/2022 15:19,1.56666666666667,C10H16,136.1325,Limonene,In,386.91855
PureAir2000,3/10/2022 15:19,1.56666666666667,C7H8,92.0699,Toluene,In,327.5972
PureAir2000,3/10/2022 15:19,1.56666666666667,C3H6O,58.0491,Acetone,In,847.7194
PureAir2000,3/10/2022 15:19,1.56666666666667,CH4O,32.0335,Methanol,In,818.80995
PureAir2000,3/10/2022 15:19,1.56666666666667,C2H4O2,60.0284,Acetic acid,In,167.3348
PureAir2000,3/10/2022 15:19,1.56666666666667,C5H8,68.0699,Isoprene,In,348.27245
PureAir2000,3/10/2022 15:19,1.56666666666667,C4H8O,72.0648,Butanone,In,673.96225
PureAir2000,3/10/2022 15:20,1.58333333333333,C5H8,68.0699,Isoprene,Out,339.3058
PureAir2000,3/10/2022 15:20,1.58333333333333,C2H4O,44.0335,Acetaldehyde,Out,548.41005
PureAir2000,3/10/2022 15:20,1.58333333333333,C2H4O2,60.0284,Acetic acid,Out,132.8313
PureAir2000,3/10/2022 15:20,1.58333333333333,CH4O,32.0335,Methanol,Out,826.20455
PureAir2000,3/10/2022 15:20,1.58333333333333,C7H8,92.0699,Toluene,Out,211.6021
PureAir2000,3/10/2022 15:20,1.58333333333333,C3H6O,58.0491,Acetone,Out,835.1196
PureAir2000,3/10/2022 15:20,1.58333333333333,C4H8O,72.0648,Butanone,Out,567.67995
PureAir2000,3/10/2022 15:20,1.58333333333333,C7H6O,106.0491,Benzaldehyde,Out,234.25055
PureAir2000,3/10/2022 15:20,1.58333333333333,C10H16,136.1325,Limonene,Out,221.81115
PureAir2000,3/10/2022 15:21,1.6,C3H6O,58.0491,Acetone,Out,838.8174
PureAir2000,3/10/2022 15:21,1.6,C4H8O,72.0648,Butanone,Out,568.50495
PureAir2000,3/10/2022 15:21,1.6,CH4O,32.0335,Methanol,Out,824.4168
PureAir2000,3/10/2022 15:21,1.6,C10H16,136.1325,Limonene,Out,221.114
PureAir2000,3/10/2022 15:21,1.6,C2H4O2,60.0284,Acetic acid,Out,121.5307
PureAir2000,3/10/2022 15:21,1.6,C2H4O,44.0335,Acetaldehyde,Out,547.36625
PureAir2000,3/10/2022 15:21,1.6,C7H8,92.0699,Toluene,Out,211.77595
PureAir2000,3/10/2022 15:21,1.6,C5H8,68.0699,Isoprene,Out,337.74485
PureAir2000,3/10/2022 15:21,1.6,C7H6O,106.0491,Benzaldehyde,Out,225.14305
PureAir2000,3/10/2022 15:22,1.61666666666667,C7H6O,106.0491,Benzaldehyde,Out,220.39055
PureAir2000,3/10/2022 15:22,1.61666666666667,C3H6O,58.0491,Acetone,Out,835.2586
PureAir2000,3/10/2022 15:22,1.61666666666667,C7H8,92.0699,Toluene,Out,210.0521
PureAir2000,3/10/2022 15:22,1.61666666666667,C5H8,68.0699,Isoprene,Out,335.19435
PureAir2000,3/10/2022 15:22,1.61666666666667,C2H4O2,60.0284,Acetic acid,Out,116.43095
PureAir2000,3/10/2022 15:22,1.61666666666667,C4H8O,72.0648,Butanone,Out,564.3104
PureAir2000,3/10/2022 15:22,1.61666666666667,C10H16,136.1325,Limonene,Out,218.3512
PureAir2000,3/10/2022 15:22,1.61666666666667,CH4O,32.0335,Methanol,Out,819.6876
PureAir2000,3/10/2022 15:22,1.61666666666667,C2H4O,44.0335,Acetaldehyde,Out,543.48365
PureAir2000,3/10/2022 15:23,1.63333333333333,C7H8,92.0699,Toluene,Out,208.8893
PureAir2000,3/10/2022 15:23,1.63333333333333,C10H16,136.1325,Limonene,Out,218.2511
PureAir2000,3/10/2022 15:23,1.63333333333333,C2H4O2,60.0284,Acetic acid,Out,113.355
PureAir2000,3/10/2022 15:23,1.63333333333333,CH4O,32.0335,Methanol,Out,820.7617
PureAir2000,3/10/2022 15:23,1.63333333333333,C7H6O,106.0491,Benzaldehyde,Out,218.9877
PureAir2000,3/10/2022 15:23,1.63333333333333,C4H8O,72.0648,Butanone,Out,565.8105
PureAir2000,3/10/2022 15:23,1.63333333333333,C2H4O,44.0335,Acetaldehyde,Out,544.1528
PureAir2000,3/10/2022 15:23,1.63333333333333,C3H6O,58.0491,Acetone,Out,836.9887
PureAir2000,3/10/2022 15:23,1.63333333333333,C5H8,68.0699,Isoprene,Out,336.2862
PureAir2000,3/10/2022 15:24,1.65,C3H6O,58.0491,Acetone,Out,838.51725
PureAir2000,3/10/2022 15:24,1.65,C2H4O2,60.0284,Acetic acid,Out,112.43505
PureAir2000,3/10/2022 15:24,1.65,CH4O,32.0335,Methanol,Out,822.51735
PureAir2000,3/10/2022 15:24,1.65,C4H8O,72.0648,Butanone,Out,565.8582
PureAir2000,3/10/2022 15:24,1.65,C5H8,68.0699,Isoprene,Out,336.21045
PureAir2000,3/10/2022 15:24,1.65,C10H16,136.1325,Limonene,Out,217.1239
PureAir2000,3/10/2022 15:24,1.65,C7H8,92.0699,Toluene,Out,209.1069
PureAir2000,3/10/2022 15:24,1.65,C2H4O,44.0335,Acetaldehyde,Out,546.41335
PureAir2000,3/10/2022 15:24,1.65,C7H6O,106.0491,Benzaldehyde,Out,218.70395
PureAir2000,3/10/2022 15:25,1.66666666666667,C2H4O,44.0335,Acetaldehyde,In,542.00325
PureAir2000,3/10/2022 15:25,1.66666666666667,C10H16,136.1325,Limonene,In,369.6231
PureAir2000,3/10/2022 15:25,1.66666666666667,C7H8,92.0699,Toluene,In,319.60955
